m0,date,Z_unhedged,Z_delta,Z_delta_vega,Z_diffusion,alpha,V_t,n_instruments,straddle_delta,straddle_vega,hedged_delta,hedged_vega
0.9,2018-07-03,-7.299156264384692,-7.299156264384692,-0.24947877217664427,0.011093254480357473,0.01,113.11678160460224,4,0.5397202795704311,474.87785070774646,0.04428695072178507,-62.945702028994106
0.9,2018-07-05,3.8586413790891356,-8.765415960063478,0.8624520466067906,2.564457981151037,0.01,124.27457924807607,4,0.47265684595741353,499.70081214100725,0.05871969182703318,-50.225082101512214
0.9,2018-07-06,16.009117642848935,-7.585305090975396,-0.04006372385845225,3.917213264456791,0.01,136.42505551183586,4,0.5981799883166945,417.8322502900909,0.01882410352165076,-67.87817272446534
0.9,2018-07-09,32.058116398163065,-6.101989051172723,-1.0800773764476617,3.191597671447852,0.01,152.47405426715,4,0.7222311308694318,325.957079995188,-0.04486814578444842,-44.86011099799089
0.9,2018-07-10,42.589644097970336,-2.554436386872908,1.1144767974727756,1.650514072002693,0.01,163.00558196695727,5,0.837286030228803,209.13964697935558,-0.07138051528796652,-2.6153326715268577
0.9,2018-07-11,27.59883159291195,-0.9502397727962375,1.8562515070853465,5.87974768561142,0.01,148.01476946189888,5,0.831427878215689,212.0888387847413,-0.07245852177734735,35.979417443438365
0.9,2018-07-12,41.90103679298707,-6.826789177015797,-3.2642207889858526,1.4395058448987186,0.01,162.316974661974,5,0.7634191783984832,263.4289665091903,-0.10542092126908242,13.78687028517544
0.9,2018-07-13,43.899131033953125,-7.134220854812867,-3.4561331198788423,0.46137443880260776,0.01,164.31506890294006,5,0.9067961944974099,125.9150778025933,-0.05872575123572077,18.62155906992659
0.9,2018-07-16,40.610145496693434,-7.811633351920051,-3.3852540993626974,0.6376572732554848,0.01,161.02608336568036,5,0.9246034225045066,103.67918896128322,-0.03859947883828163,25.38400550874661
0.9,2018-07-17,51.60708569022029,-7.096283216643656,-2.922746929932032,-3.7025892517981163,0.01,172.02302355920722,5,0.9327638205710029,85.5714592404616,-0.042630938215201475,19.750589552237372
0.9,2018-07-18,56.35378706811423,-8.011458229615187,-3.747223613799065,-4.237953819093008,0.01,176.76972493710116,5,0.935332086242225,82.21160674470246,0.021147545335564955,21.73992157112707
0.9,2018-07-19,45.1562808075613,-8.79871837029225,-3.979650592332405,0.2745366847730111,0.01,165.57221867654823,5,0.9640438611655383,48.72824300010362,0.051599999505663297,-2.905971782194399
0.9,2018-07-20,42.59297718394396,-8.79766532320923,-3.83918593021167,-2.3400048437945884,0.01,163.0089150529309,5,0.9665200547914512,42.42290161964543,-0.024595278352555594,25.85728908772596
0.9,2018-07-23,46.860719772314326,-9.507501017015045,-4.0615340005289795,-0.0843906324433874,0.01,167.27665764130126,5,0.9610435379384622,47.99483627108092,0.03403653949803431,14.38609287132045
0.9,2018-07-24,60.05925037261255,-9.206174695851075,-4.175491905266824,0.66101798434795,0.01,180.47518824159948,5,0.9881640453634645,14.097669058739815,0.008944197447513735,27.024027769766196
0.9,2018-07-25,85.6608270960617,-8.970769016881803,-4.256345516925393,1.6191125929671273,0.01,206.07676496504862,5,0.9964230389252688,4.539064943848636,0.02815837326587478,22.36501646987778
0.9,2018-07-26,77.02882186150862,-9.00364342550995,-4.258964843905801,1.4687907257845723,0.01,197.44475973049555,5,0.9995963229764286,0.5745298640584269,0.010542150676272066,-4.650529500405582
0.9,2018-07-27,58.41540723484951,-9.004574518348079,-4.2616001841740285,0.47990601789257425,0.01,178.83134510383644,5,0.9996744396540987,0.4480813061767264,0.02474590939736432,-10.82639279195959
0.9,2018-07-30,42.18421965243394,-9.021042689574216,-4.262144928522531,-0.16159313630490146,0.01,162.60015752142087,5,0.999281697136455,0.8199596267637219,0.009626409535089198,1.7112680921880135
0.9,2018-07-31,55.87406213242224,-9.011366643384065,-4.260736751308798,0.019559990625509727,0.01,176.29000000140917,5,0.9999820090969143,0.01643499585744248,0.008964161129024872,1.5317874428785356
0.9,2018-08-01,52.944062131055944,-9.011419358096646,-4.260702112090712,-0.02547951385287206,0.01,173.36000000004287,5,0.9999999996896876,2.902638105618615e-07,0.016068548390570925,1.0370319244195412
